scheduled_date,player_name,position,team_market,rec_rec,rec_yds,targets,grades_pass_route,pff_snaps,avg_depth_of_target,drop_rate,route_rate,slot_rate,wide_rate,yards_per_reception,yprr
2024-10-19,Jasaiah Gathings,WR,UConn,1,6,61.0,56.7,695.0,11.7,11.1,94.8,16.9,83.1,9.6,0.9
2024-10-19,Jasaiah Gathings,WR,UConn,1,20,61.0,56.7,695.0,11.7,11.1,94.8,16.9,83.1,9.6,0.9
2024-10-19,Taylor Morin,WR,Wake Forest,1,26,85.0,74.5,617.0,9.3,3.0,91.7,62.1,37.6,11.8,2.08
2024-10-19,TJ Sheffield,WR,UConn,1,6,77.0,62.4,564.0,7.1,6.9,96.1,91.4,7.2,9.3,1.45
2024-10-19,Taylor Morin,WR,Wake Forest,1,12,85.0,74.5,617.0,9.3,3.0,91.7,62.1,37.6,11.8,2.08
2024-10-19,Jasaiah Gathings,WR,UConn,1,3,61.0,56.7,695.0,11.7,11.1,94.8,16.9,83.1,9.6,0.9
2024-10-19,Skyler Bell,WR,UConn,1,6,93.0,72.9,722.0,14.2,14.0,94.7,29.8,69.2,17.5,2.3
2024-10-19,TJ Sheffield,WR,UConn,1,12,77.0,62.4,564.0,7.1,6.9,96.1,91.4,7.2,9.3,1.45
2024-10-19,TJ Sheffield,WR,UConn,1,21,77.0,62.4,564.0,7.1,6.9,96.1,91.4,7.2,9.3,1.45
2024-10-19,Jasaiah Gathings,WR,UConn,1,7,61.0,56.7,695.0,11.7,11.1,94.8,16.9,83.1,9.6,0.9
2024-10-20,Darrius Clemons,WR,Oregon State,1,44,45.0,66.5,351.0,11.4,10.3,93.7,9.9,90.1,11.3,1.64
2024-10-20,Ricky White III,WR,UNLV,1,4,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Darrius Clemons,WR,Oregon State,1,13,45.0,66.5,351.0,11.4,10.3,93.7,9.9,90.1,11.3,1.64
2024-10-20,Trent Walker,WR,Oregon State,1,7,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Ricky White III,WR,UNLV,1,13,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Ricky White III,WR,UNLV,1,16,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Jacob De Jesus,WR,UNLV,1,43,51.0,78.1,448.0,10.6,2.7,95.8,68.3,26.7,14.2,2.23
2024-10-20,Trent Walker,WR,Oregon State,1,11,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Ricky White III,WR,UNLV,1,6,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Trent Walker,WR,Oregon State,1,3,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Jacob De Jesus,WR,UNLV,1,9,51.0,78.1,448.0,10.6,2.7,95.8,68.3,26.7,14.2,2.23
2024-10-20,Jacob De Jesus,WR,UNLV,1,3,51.0,78.1,448.0,10.6,2.7,95.8,68.3,26.7,14.2,2.23
2024-10-20,Ricky White III,WR,UNLV,1,10,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Ricky White III,WR,UNLV,1,9,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Ricky White III,WR,UNLV,1,4,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Jacob De Jesus,WR,UNLV,1,16,51.0,78.1,448.0,10.6,2.7,95.8,68.3,26.7,14.2,2.23
2024-10-20,Ricky White III,WR,UNLV,1,4,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Trent Walker,WR,Oregon State,1,22,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Trent Walker,WR,Oregon State,1,6,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Ricky White III,WR,UNLV,1,22,124.0,82.0,766.0,11.8,8.2,94.9,34.5,65.5,13.2,2.93
2024-10-20,Trent Walker,WR,Oregon State,1,7,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Trent Walker,WR,Oregon State,1,18,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Trent Walker,WR,Oregon State,1,5,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-20,Darrius Clemons,WR,Oregon State,1,4,45.0,66.5,351.0,11.4,10.3,93.7,9.9,90.1,11.3,1.64
2024-10-20,Darrius Clemons,WR,Oregon State,1,9,45.0,66.5,351.0,11.4,10.3,93.7,9.9,90.1,11.3,1.64
2024-10-20,Trent Walker,WR,Oregon State,1,9,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-10-19,LaJohntay Wester,WR,Colorado,1,46,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,LaJohntay Wester,WR,Colorado,1,12,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,LaJohntay Wester,WR,Colorado,1,11,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,Tetairoa McMillan,WR,Arizona,1,10,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-10-19,Jeremiah Patterson,WR,Arizona,1,16,42.0,53.9,383.0,3.1,13.3,94.6,87.2,12.8,7.5,0.7
2024-10-19,Chris Hunter,WR,Arizona,1,1,51.0,66.1,402.0,8.4,2.8,95.4,18.6,81.4,9.2,1.21
2024-10-19,Will Sheppard,WR,Colorado,1,20,69.0,60.7,746.0,12.1,4.0,92.6,4.9,95.1,12.9,1.22
2024-10-19,Will Sheppard,WR,Colorado,1,16,69.0,60.7,746.0,12.1,4.0,92.6,4.9,95.1,12.9,1.22
2024-10-19,Tetairoa McMillan,WR,Arizona,1,5,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-10-19,LaJohntay Wester,WR,Colorado,1,14,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,LaJohntay Wester,WR,Colorado,1,16,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,Jimmy Horn Jr.,WR,Colorado,1,-1,53.0,65.1,385.0,7.8,5.1,93.7,90.9,5.6,11.9,1.64
2024-10-19,Will Sheppard,WR,Colorado,1,6,69.0,60.7,746.0,12.1,4.0,92.6,4.9,95.1,12.9,1.22
2024-10-19,LaJohntay Wester,WR,Colorado,1,7,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,Jeremiah Patterson,WR,Arizona,1,15,42.0,53.9,383.0,3.1,13.3,94.6,87.2,12.8,7.5,0.7
2024-10-19,Chris Hunter,WR,Arizona,1,13,51.0,66.1,402.0,8.4,2.8,95.4,18.6,81.4,9.2,1.21
2024-10-19,Tetairoa McMillan,WR,Arizona,1,10,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-10-19,Quali Conley,RB,Arizona,1,6,42.0,60.7,542.0,-1.9,4.9,64.2,5.7,7.0,6.3,1.03
2024-10-19,Tetairoa McMillan,WR,Arizona,1,3,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-10-19,Quali Conley,RB,Arizona,1,4,42.0,60.7,542.0,-1.9,4.9,64.2,5.7,7.0,6.3,1.03
2024-10-19,LaJohntay Wester,WR,Colorado,1,12,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,Will Sheppard,WR,Colorado,1,12,69.0,60.7,746.0,12.1,4.0,92.6,4.9,95.1,12.9,1.22
2024-10-19,LaJohntay Wester,WR,Colorado,1,9,92.0,75.6,757.0,8.0,3.9,92.4,91.7,2.7,12.6,1.79
2024-10-19,Quali Conley,RB,Arizona,1,2,42.0,60.7,542.0,-1.9,4.9,64.2,5.7,7.0,6.3,1.03
2024-10-19,Jimmy Horn Jr.,WR,Colorado,1,10,53.0,65.1,385.0,7.8,5.1,93.7,90.9,5.6,11.9,1.64
2024-10-19,Chris Hunter,WR,Arizona,1,3,51.0,66.1,402.0,8.4,2.8,95.4,18.6,81.4,9.2,1.21
2024-10-19,Tetairoa McMillan,WR,Arizona,1,10,130.0,85.8,713.0,13.7,7.7,94.6,21.6,78.1,15.7,2.87
2024-10-19,Chris Hunter,WR,Arizona,1,13,51.0,66.1,402.0,8.4,2.8,95.4,18.6,81.4,9.2,1.21
2024-10-19,Reggie Virgil,WR,Miami (OH),1,18,82.0,70.8,604.0,18.4,6.8,96.9,11.3,88.5,19.9,2.16
2024-10-19,Cade McDonald,WR,Miami (OH),1,10,78.0,72.8,498.0,9.0,1.9,97.6,89.5,8.1,12.1,1.94
2024-10-19,Chase Hendricks,WR,Ohio,1,6,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-10-19,Cade McDonald,WR,Miami (OH),1,32,78.0,72.8,498.0,9.0,1.9,97.6,89.5,8.1,12.1,1.94
2024-10-19,Reggie Virgil,WR,Miami (OH),1,7,82.0,70.8,604.0,18.4,6.8,96.9,11.3,88.5,19.9,2.16
2024-10-19,Cade McDonald,WR,Miami (OH),1,6,78.0,72.8,498.0,9.0,1.9,97.6,89.5,8.1,12.1,1.94
2024-10-19,Chase Hendricks,WR,Ohio,1,6,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-10-19,Reggie Virgil,WR,Miami (OH),1,14,82.0,70.8,604.0,18.4,6.8,96.9,11.3,88.5,19.9,2.16
2024-10-19,Chase Hendricks,WR,Ohio,1,11,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-10-19,Cade McDonald,WR,Miami (OH),1,8,78.0,72.8,498.0,9.0,1.9,97.6,89.5,8.1,12.1,1.94
2024-10-19,Javon Tracy,WR,Miami (OH),1,7,86.0,75.9,674.0,10.0,3.4,96.7,56.6,41.8,14.4,2.02
2024-10-19,Javon Tracy,WR,Miami (OH),1,9,86.0,75.9,674.0,10.0,3.4,96.7,56.6,41.8,14.4,2.02
2024-10-19,Javon Tracy,WR,Miami (OH),1,8,86.0,75.9,674.0,10.0,3.4,96.7,56.6,41.8,14.4,2.02
2024-10-19,Chase Hendricks,WR,Ohio,1,9,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-10-19,Cade McDonald,WR,Miami (OH),1,28,78.0,72.8,498.0,9.0,1.9,97.6,89.5,8.1,12.1,1.94
2024-10-19,Coleman Owen,WR,Ohio,1,10,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-10-19,Chase Hendricks,WR,Ohio,1,18,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
2024-10-19,Coleman Owen,WR,Ohio,1,2,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-10-18,Ja'Khi Douglas,WR,Florida State,1,6,46.0,74.8,426.0,11.6,5.9,94.4,85.2,14.1,16.2,1.94
2024-10-18,Eli Pancol,WR,Duke,1,10,89.0,70.9,702.0,9.8,3.2,93.9,14.7,85.0,13.3,2.09
2024-10-18,Sahmir Hagans,WR,Duke,1,11,75.0,66.7,481.0,7.5,4.1,93.3,78.3,19.7,8.7,1.47
2024-10-18,Ja'Khi Douglas,WR,Florida State,1,8,46.0,74.8,426.0,11.6,5.9,94.4,85.2,14.1,16.2,1.94
2024-10-18,Que'Sean Brown,WR,Duke,1,5,54.0,75.0,309.0,8.6,2.4,95.7,80.0,18.4,10.9,2.51
2024-10-18,Sahmir Hagans,WR,Duke,1,12,75.0,66.7,481.0,7.5,4.1,93.3,78.3,19.7,8.7,1.47
2024-10-18,Sahmir Hagans,WR,Duke,1,-4,75.0,66.7,481.0,7.5,4.1,93.3,78.3,19.7,8.7,1.47
2024-10-18,Eli Pancol,WR,Duke,1,4,89.0,70.9,702.0,9.8,3.2,93.9,14.7,85.0,13.3,2.09
2024-10-18,Malik Benson,WR,Florida State,1,7,45.0,59.5,437.0,14.6,7.4,94.3,22.1,77.9,12.4,1.18
2024-10-18,Jordan Moore,WR,Duke,1,10,101.0,74.7,681.0,15.7,6.8,93.8,15.1,84.4,15.7,2.28
2024-10-18,Que'Sean Brown,WR,Duke,1,15,54.0,75.0,309.0,8.6,2.4,95.7,80.0,18.4,10.9,2.51
2024-10-18,Ja'Khi Douglas,WR,Florida State,1,19,46.0,74.8,426.0,11.6,5.9,94.4,85.2,14.1,16.2,1.94
2024-10-18,Sahmir Hagans,WR,Duke,1,-4,75.0,66.7,481.0,7.5,4.1,93.3,78.3,19.7,8.7,1.47
2024-10-18,Ja'Khi Douglas,WR,Florida State,1,15,46.0,74.8,426.0,11.6,5.9,94.4,85.2,14.1,16.2,1.94
2024-10-19,Luke Wysong,WR,New Mexico,1,12,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Luke Wysong,WR,New Mexico,1,-3,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Otto Tia,WR,Utah State,1,6,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-10-19,Jalen Royals,WR,Utah State,1,7,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Jalen Royals,WR,Utah State,1,18,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Jalen Royals,WR,Utah State,1,24,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Luke Wysong,WR,New Mexico,1,11,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Jalen Royals,WR,Utah State,1,28,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Kyrese White,WR,Utah State,1,3,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Ryan Davis,WR,New Mexico,1,13,87.0,74.8,729.0,12.3,5.3,91.1,34.2,65.1,13.8,2.09
2024-10-19,Jalen Royals,WR,Utah State,1,23,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Luke Wysong,WR,New Mexico,1,11,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Luke Wysong,WR,New Mexico,1,20,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Luke Wysong,WR,New Mexico,1,8,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Ryan Davis,WR,New Mexico,1,14,87.0,74.8,729.0,12.3,5.3,91.1,34.2,65.1,13.8,2.09
2024-10-19,Kyrese White,WR,Utah State,1,4,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Kyrese White,WR,Utah State,1,16,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Kyrese White,WR,Utah State,1,10,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Jalen Royals,WR,Utah State,1,6,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Otto Tia,WR,Utah State,1,6,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-10-19,Otto Tia,WR,Utah State,1,13,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-10-19,Jalen Royals,WR,Utah State,1,0,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Otto Tia,WR,Utah State,1,4,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-10-19,Jalen Royals,WR,Utah State,1,7,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Jalen Royals,WR,Utah State,1,59,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Luke Wysong,WR,New Mexico,1,43,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Jalen Royals,WR,Utah State,1,13,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Luke Wysong,WR,New Mexico,1,34,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Luke Wysong,WR,New Mexico,1,4,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Ryan Davis,WR,New Mexico,1,11,87.0,74.8,729.0,12.3,5.3,91.1,34.2,65.1,13.8,2.09
2024-10-19,Grant Page,WR,Utah State,1,5,43.0,55.9,474.0,8.3,8.3,92.2,17.4,82.6,8.5,1.13
2024-10-19,Kyrese White,WR,Utah State,1,6,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Kyrese White,WR,Utah State,1,5,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-10-19,Luke Wysong,WR,New Mexico,1,16,110.0,78.0,676.0,11.7,9.2,91.8,63.7,34.2,12.1,2.49
2024-10-19,Ryan Davis,WR,New Mexico,1,39,87.0,74.8,729.0,12.3,5.3,91.1,34.2,65.1,13.8,2.09
2024-10-19,Jalen Royals,WR,Utah State,1,3,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-10-19,Kobe Hudson,WR,UCF,1,12,88.0,74.4,592.0,16.4,11.3,96.9,20.4,79.6,16.4,2.7
2024-10-19,Randy Pittman Jr.,TE,UCF,1,5,49.0,66.1,747.0,11.2,3.0,80.3,43.3,11.0,13.0,1.45
2024-10-19,Jaylin Noel,WR,Iowa State,1,14,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jayden Higgins,WR,Iowa State,1,5,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Randy Pittman Jr.,TE,UCF,1,15,49.0,66.1,747.0,11.2,3.0,80.3,43.3,11.0,13.0,1.45
2024-10-19,Jaylin Noel,WR,Iowa State,1,11,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jayden Higgins,WR,Iowa State,1,5,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Jaylin Noel,WR,Iowa State,1,18,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jayden Higgins,WR,Iowa State,1,12,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Jayden Higgins,WR,Iowa State,1,12,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Jaylin Noel,WR,Iowa State,1,7,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jayden Higgins,WR,Iowa State,1,12,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Jayden Higgins,WR,Iowa State,1,12,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-10-19,Jaylin Noel,WR,Iowa State,1,50,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jaylin Noel,WR,Iowa State,1,8,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Kobe Hudson,WR,UCF,1,2,88.0,74.4,592.0,16.4,11.3,96.9,20.4,79.6,16.4,2.7
2024-10-19,Jaylin Noel,WR,Iowa State,1,29,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Jaylin Noel,WR,Iowa State,1,16,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-10-19,Kobe Hudson,WR,UCF,1,12,88.0,74.4,592.0,16.4,11.3,96.9,20.4,79.6,16.4,2.7
2024-10-19,Kole Taylor,TE,West Virginia,1,9,60.0,63.8,746.0,5.9,8.5,85.8,50.7,2.2,10.4,1.28
2024-10-19,Keagan Johnson,WR,Kansas State,1,18,41.0,60.7,455.0,8.9,9.7,98.0,3.7,96.3,12.6,1.46
2024-10-19,Traylon Ray,WR,West Virginia,1,2,47.0,69.2,422.0,15.0,6.7,91.3,39.3,60.7,15.2,2.04
2024-10-19,Kole Taylor,TE,West Virginia,1,14,60.0,63.8,746.0,5.9,8.5,85.8,50.7,2.2,10.4,1.28
2024-10-19,Hudson Clement,WR,West Virginia,1,7,78.0,78.0,702.0,13.1,5.6,92.3,8.5,91.2,14.5,2.21
2024-10-19,Keagan Johnson,WR,Kansas State,1,17,41.0,60.7,455.0,8.9,9.7,98.0,3.7,96.3,12.6,1.46
2024-10-19,Kole Taylor,TE,West Virginia,1,34,60.0,63.8,746.0,5.9,8.5,85.8,50.7,2.2,10.4,1.28
2024-10-19,Traylon Ray,WR,West Virginia,1,3,47.0,69.2,422.0,15.0,6.7,91.3,39.3,60.7,15.2,2.04
2024-10-19,Jayce Brown,WR,Kansas State,1,15,74.0,65.5,687.0,14.3,11.3,96.3,76.9,22.3,17.4,2.27
2024-10-19,Jayce Brown,WR,Kansas State,1,7,74.0,65.5,687.0,14.3,11.3,96.3,76.9,22.3,17.4,2.27
2024-10-19,Keagan Johnson,WR,Kansas State,1,11,41.0,60.7,455.0,8.9,9.7,98.0,3.7,96.3,12.6,1.46
2024-10-19,Hudson Clement,WR,West Virginia,1,12,78.0,78.0,702.0,13.1,5.6,92.3,8.5,91.2,14.5,2.21
2024-10-19,Traylon Ray,WR,West Virginia,1,20,47.0,69.2,422.0,15.0,6.7,91.3,39.3,60.7,15.2,2.04
2024-10-19,Kole Taylor,TE,West Virginia,1,4,60.0,63.8,746.0,5.9,8.5,85.8,50.7,2.2,10.4,1.28
2024-10-19,Traylon Ray,WR,West Virginia,1,12,47.0,69.2,422.0,15.0,6.7,91.3,39.3,60.7,15.2,2.04
2024-10-19,Hudson Clement,WR,West Virginia,1,5,78.0,78.0,702.0,13.1,5.6,92.3,8.5,91.2,14.5,2.21
2024-10-19,Hudson Clement,WR,West Virginia,1,5,78.0,78.0,702.0,13.1,5.6,92.3,8.5,91.2,14.5,2.21
2024-10-19,Theo Wease Jr.,WR,Missouri,1,6,89.0,79.9,658.0,11.1,3.2,95.4,12.6,86.6,14.7,2.65
2024-10-19,KeAndre Lambert-Smith,WR,Auburn,1,9,80.0,80.4,623.0,13.7,5.7,96.0,14.3,85.4,19.6,2.7
2024-10-19,Malcolm Simmons,WR,Auburn,1,9,49.0,70.8,293.0,5.4,9.1,98.0,75.8,23.2,11.3,2.32
2024-10-19,Malcolm Simmons,WR,Auburn,1,0,49.0,70.8,293.0,5.4,9.1,98.0,75.8,23.2,11.3,2.32
2024-10-19,Rivaldo Fairweather,TE,Auburn,1,6,50.0,58.9,530.0,10.2,6.1,83.7,52.6,3.8,12.0,1.29
2024-10-19,KeAndre Lambert-Smith,WR,Auburn,1,7,80.0,80.4,623.0,13.7,5.7,96.0,14.3,85.4,19.6,2.7
2024-10-19,Theo Wease Jr.,WR,Missouri,1,21,89.0,79.9,658.0,11.1,3.2,95.4,12.6,86.6,14.7,2.65
2024-10-19,Rivaldo Fairweather,TE,Auburn,1,1,50.0,58.9,530.0,10.2,6.1,83.7,52.6,3.8,12.0,1.29
2024-10-19,Malcolm Simmons,WR,Auburn,1,5,49.0,70.8,293.0,5.4,9.1,98.0,75.8,23.2,11.3,2.32
2024-10-19,Rivaldo Fairweather,TE,Auburn,1,-5,50.0,58.9,530.0,10.2,6.1,83.7,52.6,3.8,12.0,1.29
2024-10-19,Luther Burden III,WR,Missouri,1,8,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Luther Burden III,WR,Missouri,1,3,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Cam Coleman,WR,Auburn,1,47,54.0,69.3,551.0,15.2,7.5,95.9,5.9,94.1,16.2,1.84
2024-10-19,Luther Burden III,WR,Missouri,1,4,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Luther Burden III,WR,Missouri,1,5,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Malcolm Simmons,WR,Auburn,1,15,49.0,70.8,293.0,5.4,9.1,98.0,75.8,23.2,11.3,2.32
2024-10-19,Theo Wease Jr.,WR,Missouri,1,19,89.0,79.9,658.0,11.1,3.2,95.4,12.6,86.6,14.7,2.65
2024-10-19,Luther Burden III,WR,Missouri,1,13,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Luther Burden III,WR,Missouri,1,16,81.0,80.2,539.0,9.1,4.7,95.4,85.3,11.8,11.1,2.32
2024-10-19,Theo Wease Jr.,WR,Missouri,1,10,89.0,79.9,658.0,11.1,3.2,95.4,12.6,86.6,14.7,2.65
2024-10-19,Oran Singleton,WR,Eastern Michigan,1,4,98.0,72.8,698.0,9.9,3.0,93.5,91.5,7.9,9.8,1.58
2024-10-19,Markus Allen,WR,Eastern Michigan,1,31,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Markus Allen,WR,Eastern Michigan,1,15,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Markus Allen,WR,Eastern Michigan,1,45,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Markus Allen,WR,Eastern Michigan,1,14,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Markus Allen,WR,Eastern Michigan,1,19,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Oran Singleton,WR,Eastern Michigan,1,4,98.0,72.8,698.0,9.9,3.0,93.5,91.5,7.9,9.8,1.58
2024-10-19,Terry Lockett Jr.,WR,Eastern Michigan,1,21,79.0,66.3,819.0,12.7,8.0,93.7,15.9,83.9,14.5,1.49
2024-10-19,Oran Singleton,WR,Eastern Michigan,1,1,98.0,72.8,698.0,9.9,3.0,93.5,91.5,7.9,9.8,1.58
2024-10-19,Oran Singleton,WR,Eastern Michigan,1,14,98.0,72.8,698.0,9.9,3.0,93.5,91.5,7.9,9.8,1.58
2024-10-19,Terry Lockett Jr.,WR,Eastern Michigan,1,49,79.0,66.3,819.0,12.7,8.0,93.7,15.9,83.9,14.5,1.49
2024-10-19,Markus Allen,WR,Eastern Michigan,1,4,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Terry Lockett Jr.,WR,Eastern Michigan,1,30,79.0,66.3,819.0,12.7,8.0,93.7,15.9,83.9,14.5,1.49
2024-10-19,Markus Allen,WR,Eastern Michigan,1,12,66.0,68.0,611.0,12.0,6.5,93.3,9.3,90.7,15.1,2.02
2024-10-19,Chris Parker,WR,Central Michigan,1,7,44.0,68.3,488.0,12.5,3.3,93.3,18.8,80.8,12.4,1.61
